ingredient	quantity
Uova circa 2 medie a temperatura ambiente	110 g
Farina 00	50 g
Zucchero	70 g
Miele millefiori	5 g
Scorza di limone	½
Acqua	150 g
Scorza di limone	½
Zucchero	75
Baccello di vaniglia	½
Fragole	300 g
Sambuca	20 g
Zucchero	15 g
Ricotta vaccina	350 g
Panna fresca liquida	110 g
Zucchero a velo	50 g
Gelatina in fogli	10 g
