ingredient	quantity
Riso Carnaroli	320 g
Piselli surgelati	250 g
Vino bianco	50 g
Scalogno	1
Olio extravergine d'oliva	40 g
Parmigiano Reggiano DOP grattugiato	50 g
Brodo vegetale	600 g
Asparagi	250 g
Zucchine	150 g
Barba di frate (agretti)	200 g
Cipollotto fresco	1
Scorza di limone	1
Sale fino	q.b.
Pepe nero	q.b.
