ingredient	quantity
Zucchero	40 g
Farina 00	400 g
Burro da fondere	60 g
Scorza d'arancia	1
Uova (medie)	3
Tuorli (di un uovo medio)	1
Sale fino	1 pizzico
Liquore all'anice	15 g
Codette colorate	q.b.
Miele millefiori	175 g
Arancia candita	30 g
Cedro candito	30 g
Decorazione alimentare confettini argentati	q.b.
Ciliegie candite	q.b.
Olio di semi di arachide	q.b.
