ingredient	quantity
Burro (freddo di frigo)	100 g
Farina 00	200 g
Acqua (fredda)	70 ml
Zucchero	75 g
Farina 00	65 g
Uova	2
Latte intero	250 g
Latte condensato	175 g
Baccello di vaniglia	1
Lamponi	125 g
More	125 g
Mirtilli	125 g
Cioccolato bianco	100 g
Latte condensato	100 g
Panna fresca liquida	100 g
