ingredient	quantity
Farina 00	380 g
Zucchero di canna	35 g
Sale fino	1 pizzico
Lievito di birra fresco	12 g
Burro a pomata	60 g
Uova (circa 1 a temperatura ambiente)	55 g
Acqua (a temperatura ambiente)	140 g
Estratto di vaniglia	1 cucchiaino
Cannella in polvere	2 g
Zucchero di canna	100 g
Burro fuso	45 g
Cannella in polvere	5 g
