ingredient	quantity
Uova (circa 3)	160 g
Latte intero	150 g
Olio extravergine d'oliva	50 g
Grana Padano DOP da grattugiare	120 g
Sale fino	6 g
Farina 00	200 g
Lievito istantaneo per preparazioni salate	7 g
Scorza di limone	½
Scamorza (provola)	120 g
Finocchi	1 kg
Grana Padano DOP da grattugiare	35 g
Burro	35 g
Burro	30 g
Latte intero	300 g
Farina 00	30 g
Sale fino	q.b.
Noce moscata	q.b.
