ingredient	quantity
Fecola di patate	100 g
Farina 00	250 g
Farina di nocciole	100 g
Latte condensato	230 g
Burro	60 g
Sale fino	1 pizzico
Cannella in polvere	2 g
Zucca già pulita	450 g
Latte condensato	170 g
Cannella in polvere	1 g
Zenzero in polvere	1 g
Sale fino	1 pizzico
Cannella in stecche	1
Menta	q.b.
