ingredient	quantity
Spaghetti di riso neri	100 g
Spaghetti di riso bianchi	100 g
Petto di pollo (in fette sottili)	250 g
Porri	100 g
Carote	70 g
Zucchine	100 g
Zenzero fresco	30 g
Salsa di soia	20 g
Mandorle in scaglie	10 g
Olio di semi	1 filo
Salsa di soia	30 g
Tabasco®	q.b.
Miele	40 g
Scorza di lime	1
Succo di lime	15 g
