ingredient	quantity
Farina 00	250 g
Burro freddo di frigo	125 g
Zucchero a velo	100 g
Uova (1 medio)	60 g
Scorza di limone non trattato	1
Tuorli	6
Amido di mais (maizena)	45 g
Zucchero	140 g
Latte intero fresco	400 ml
Panna fresca liquida	100 ml
Baccello di vaniglia	1
Zucchero	100 g
Acqua	100 g
Succo di limone	½
Fragole	600 g
