ingredient	quantity
Farina Manitoba	50 g
Tuorli	25 g
Latte intero	50 g
Lievito di birra secco	5 g
Latte condensato	90 g
Farina Manitoba	300 g
Uova	130 g
Zucchero	70 g
Burro (a temperatura ambiente)	125 g
Gocce di cioccolato	100 g
Latte condensato	200 g
Panna fresca liquida	230 g
Tuorli	3
Zucchero	50 g
Baccello di vaniglia	1
Burro (morbido)	10 g
Zucchero a velo	q.b.
