ingredient	quantity
Vino rosso	150 ml
Farina 00	250 g
Uova medie	4
Burro a temperatura ambiente	250 g
Zucchero	250 g
Cannella in polvere	1 cucchiaino
Chiodi di garofano macinati 1/	2 cucchiaino
Cacao amaro in polvere	20 g
Cioccolato fondente	150 g
Lievito in polvere per dolci	16 g
Panna fresca liquida	200 g
Zucchero a velo	20 g
Baccello di vaniglia semi di1/	2 bacca
