ingredient	quantity
Farina Manitoba	525 g
Acqua	100 g
Latte intero a temperatura ambiente	150 g
Lievito di birra secco (con pasta madre disidratata)	21 g
Miele di castagno	5 g
Zucchero	120 g
Burro morbido	90 g
Uova (2 medie)	120 g
Sale fino	8 g
Cannella in polvere	5 g
Mascarpone	400 g
Zucchero a velo	60 g
Panna fresca liquida	150 g
Estratto di vaniglia	1 cucchiaino
Tuorli	1
Panna fresca liquida	30 g
Acqua	100 g
Zucchero	80 g
