ingredient	quantity
Pavesini	100 g
Latte intero	750 ml
Panna fresca liquida	375 ml
Zucchero	225 g
Farina 00	75 g
Zucchero a velo	30 g
Gelatina in fogli	15 g
Tuorli	9
Baccello di vaniglia	1
Gelatina in fogli	6 g
Lamponi	500 g
Zucchero	2 cucchiai
Pavesini	120 g
Menta	6 foglie
Frutti di bosco	q.b.
Latte intero	200 ml
