ingredient	quantity
Farina integrale	300 g
Zucchero di canna	100 g
Burro freddo	100 g
Albumi	70 g
Miele di acacia	20 g
Baccello di vaniglia	½
Lievito in polvere per dolci	3 g
Sale fino	3 g
Mele Royal Gala	2
Farina di nocciole	30 g
Farina di mandorle	30 g
Nocciole	30 g
Succo d'arancia	50 g
Zucchero di canna	30 g
Cannella in polvere	½ cucchiaino
Uova	1
Zucchero di canna	q.b.
