ingredient	quantity
Farina integrale	250 g
Farina 1	250 g
Lievito di birra secco	4 g
Acqua a temperatura ambiente	310 g
Olio extravergine d'oliva	30 g
Sale fino	10 g
Miele di acacia (o millefiori)	10 g
Passata di pomodoro	200 g
Mozzarella	125 g
Olio extravergine d'oliva	10 g
Sale fino	q.b.
Origano secco	q.b.
