ingredient	quantity
Farina Manitoba	250 g
Farina 00	250 g
Zucchero	80 g
Latte intero a temperatura ambiente	300 g
Lievito di birra fresco	10 g
Burro a temperatura ambiente	30 g
Sale fino	4 g
Baccello di vaniglia	½
Tuorli	1
Latte intero	15 g
Ricotta vaccina	150 g
Panna fresca liquida	150 g
Zucchero a velo	25 g
Scorza di limone	½
Latte intero	200 g
Zucchero	60 g
Amido di mais (maizena)	20 g
Miele millefiori	10 g
Baccello di vaniglia	½
