ingredient	quantity
Farina 00	50 g
Farina di mandorle	50 g
Zucchero	80 g
Albumi a temperatura ambiente	4
Tuorli a temperatura ambiente	5
Miele millefiori	12 g
Cioccolato bianco	140 g
Panna fresca liquida	100 g
Latte intero	100 g
Zucchero di canna	45 g
Tuorli a temperatura ambiente	40 g
Gelatina in fogli	4 g
Fragole	200 g
Zucchero	20 g
Succo di limone	1
Zucchero a velo	q.b.
