ingredient	quantity
Noce moscata	1 pizzico
Uova intere	2
Tuorli	2
Pangrattato	140 g
Grana Padano DOP da grattugiare	80 g
Sale fino	q.b.
Latte intero	200 ml
Farina 00	250 g
Prosciutto cotto a fette	100 g
Cipolle piccola	1
Burro	60 g
Zafferano	1 bustina
Panna fresca liquida	250 ml
Pepe bianco	q.b.
Sale fino	q.b.
Grana Padano DOP da grattugiare	30 g
Zafferano in pistilli	½ cucchiaino
Prezzemolo da tritare	1 cucchiaio
