ingredient	quantity
Fichi	300 g
Farina 00	150 g
Farina di mandorle	50 g
Burro (a temperature ambiente)	100 g
Latte intero	45 g
Uova medie	2
Scorza di limone	1
Zucchero	100 g
Sale fino	1 pizzico
Lievito in polvere per dolci	10 g
Mandorle in scaglie	q.b.
Zucchero di canna	q.b.
Burro	q.b.
Farina 00	q.b.
