ingredient	quantity
Uova (circa 5)	275 g
Zucchero	150 g
Farina 00	75 g
Amido di mais (maizena)	75 g
Sciroppo alla menta	100 g
Sale fino	1 pizzico
Mascarpone	350 g
Panna fresca liquida	540 g
Zucchero a velo	100 g
Gelatina in polvere	5 g
Baccello di vaniglia	½
Cioccolato fondente	150 g
Panna fresca liquida	50 g
