ingredient	quantity
Farina di mandorle	200 g
Zucchero	200 g
Albumi	36 g
Zucchero a velo (per spolverizzare il piano di lavoro)	q.b.
Zucchero	250 g
Sciroppo di glucosio	45 g
Acqua	86 g
Acqua di fiori d'arancio	5 gocce
Confettura di fichi	25 g
Zucchero a velo (per lavorare l'impasto)	20 g
Sciroppo di glucosio	q.b.
Coloranti alimentari rosa, giallo, verde	q.b.
Zuccheri glitterati	q.b.
