ingredient	quantity
Cioccolato fondente al 55%	50 g
Farina 00	200 g
Zucchero di canna	180 g
Uova (circa 2 medie) a temperatura ambiente	110 g
Latte di mandorle a temperatura ambiente	100 g
Olio di semi di girasole	60 g
Gocce di cioccolato fondente	100 g
Lievito in polvere per dolci	8 g
Zucchero a velo	q.b.
