ingredient	quantity
Petto di pollo	200 g
Albumi	½
Olio di semi di arachide (o di girasole)	5 g
Acqua	20 g
Fecola di patate	5 g
Sale fino	q.b.
Pepe bianco (o nero)	q.b.
Mandorle pelate	20 g
Olio di semi di arachide (o di girasole)	q.b.
Germogli di bambù in scatola	80 g
Olio di semi di arachide (o di girasole)	15 g
Acqua	95 g
Salsa di soia chiara	2 cucchiaini
Salsa di soia scura	1 cucchiaino
Fecola di patate	q.b.
Sale fino	q.b.
