ingredient	quantity
Farina 00	200 g
Burro	200 g
Zucchero	200 g
Uova medie 	4
Latte intero	50 ml
Lievito in polvere per dolci	8 g
Sale fino	1 pizzico
Baccello di vaniglia	1
Formaggio fresco spalmabile	250 g
Mascarpone	250 g
Estratto di vaniglia	q.b.
Zucchero a velo	30 g
Lamponi	120 g
Confettura di lamponi	300 g
Zucchero a velo	1 cucchiaio
