ingredient	quantity
Riso originario	320 g
Zucchine baby	400 g
Fiori di zucca di zucchina	100 g
Mozzarella di bufala affumicata	200 g
Parmigiano Reggiano DOP	80 g
Burro freddo	40 g
Scalogno	1
Timo	2 rametti
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
Brodo vegetale	1,5 l
Farina 00	100 g
Acqua fredda	175 g
Pangrattato	200 g
Olio di semi di arachide	q.b.
