ingredient	quantity
Tranci di salmone norvegese	600 g
Lime succo e scorza	1
Arance succo e scorza	1
Salsa di soia	10 g
Miele	100 g
Timo	2 rametti
Olio extravergine d'oliva	30 ml
Sale fino	1 pizzico
Pepe nero	q.b.
Acqua	1,5 l
Cipolle bianche	1
Carote	1
Sedano	1 costa
Sale grosso	15 g
Riso Basmati	300 g
Cipolle bianche (piccola)	½
Burro	70 g
Brodo vegetale	800 ml
Cannella in stecche	1
Chiodi di garofano	5
