ingredient	quantity
Filetto di merluzzo	400 g
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	50 g
Scorza di lime	1
Succo di lime	10 g
Zenzero fresco (polpa)	20 g
Menta qualche	fogliolina
Riso Basmati	200 g
Latte di cocco	400 g
Acqua	200 g
Sale grosso	1 cucchiaio
Cannella in stecche	1
Curry thai verde	1 cucchiaino
