ingredient	quantity
Canocchie	600 g
Uova	2
Pane solo la mollica	90 g
Burro	60 g
Cipolle bianche di Chioggia	35 g
Worcestershire sauce	2 cucchiaini
Senape	15 g
Pangrattato	60 g
Pomodori del Cavallino	600 g
Cipolle bianche	35 g
Zucchero	10 g
Aceto di riso	20 g
Olio extravergine d'oliva	40 g
Basilico	q.b.
