ingredient	quantity
Zucca delica polpa	250 g
Farina 00	250 g
Latte intero	100 ml
Lievito in polvere per dolci	10 g
Burro	50 g
Sbrinz da grattugiare	50 g
Timo da tritare	1 cucchiaio
Noce moscata	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	1 cucchiaino
Pepe nero	q.b.
Uova	1
Latte intero	1 cucchiaio
Culatello	24 fette
Robiola	200 g
