ingredient	quantity
Zucchero	120 g
Farina 00	120 g
Burro temperatura ambiente	120 g
Uova medie	2
Cioccolato fondente	80 g
Lievito in polvere per dolci	4 g
Cacao amaro in polvere	20 g
Acqua bollente	q.b.
Zucchero a velo	100 g
Cacao amaro in polvere amaro	30 gr
Zucchero a velo	150 gr
Uova	1 albume
Succo di limone goccia	qualche
Marzapane	20 g
Liquirizia rotelle e caramelle ripiene	2
Codetta di cioccolato	q.b.
Coloranti alimentari rosso	q.b.
Caramelle di zucchero colorate rosse tonde	2
