ingredient	quantity
Farina 00	300 g
Zucchero a velo	150 g
Olio extravergine d'oliva	90 g
Lievito in polvere per dolci	8 g
Uova medie	2
Scorza di limone	1
Baccello di vaniglia	1
Latte intero	1 l
Riso Carnaroli	300 g
Zucchero	90 g
Scorza d'arancia	1
Cannella in stecche	1
Baccello di vaniglia	1
Sale fino	2 g
Uova	1
Zucchero di canna	q.b.
