ingredient	quantity
Farina Manitoba	500 g
Uova medie	3
Miele	1 cucchiaino
Sale fino	7 g
Latte	200 ml
Lievito di birra fresco	10 g
Scorza d'arancia	1
Estratto di vaniglia	1 cucchiaio
Zucchero	80 g
Burro	100 g
Marmellata di arance	200 g
Burro	100 g
Zucchero	100 g
Farina di mandorle	100 g
Panna fresca liquida	4 cucchiai
Panna fresca liquida	4 cucchiai
Tuorli	1
Mandorle in scaglie	q.b.
