ingredient	quantity
Birra scura Guinness	200 g
Zucchero di canna	175 g
Burro a temperatura ambiente	115 g
Farina 00	115 g
Cacao amaro in polvere	50 g
Lievito in polvere per dolci	8 g
Uova	2
Burro a temperatura ambiente	175 g
Zucchero	150 g
Tuorli	6
Menta	1 mazzetto
Coloranti alimentari verde	q.b.
Sciroppo alla menta	50 g
Acqua	50 ml
Menta	q.b.
Cioccolato fondente	q.b.
