ingredient	quantity
Petto di pollo	600 g
Gamberi le code	350 g
Curry	2 cucchiai
Olio extravergine d'oliva	60 g
Cipolle	1
Sedano	2
Carote	2
Yogurt greco	200 g
Sale fino	q.b.
Acqua calda	q.b.
Riso Basmati	240 g
Cipolle	1/2
Chiodi di garofano	8
Olio extravergine d'oliva	40 g
Sale fino	q.b.
Acqua calda	600 g
