ingredient	quantity
Nocciole intere spellate	50 g
Pistacchi già sgusciati	50 g
Biscotti Digestive	100 g
Burro	80 g
Mascarpone	500 g
Baccello di vaniglia	1
Zucchero a velo	50 g
Liquore alle erbe	1 cucchiaio
Lemon curd	2 cucchiai
Mirtilli	q.b.
Lamponi	q.b.
Ribes	q.b.
Cioccolato fondente (riccioli)	q.b.
