ingredient	quantity
Latte intero	60 g
Farina 00 (preferibilmente W 220)	75 g
Acqua	65 g
Burro	50 g
Zucchero	1 pizzico
Sale fino	1 pizzico
Uova medie 2, circa	110 g
Latte intero	270 g
Panna fresca liquida	70 g
Amido di mais (maizena)	25 g
Parmigiano Reggiano DOP grattugiato	70 g
Sale fino	2 g
Tuorli	80 g
Noce moscata	q.b.
Scorza di lime grattugiata	1
Scorza di lime grattugiata	1
