ingredient	quantity
Zucchine	420 g
Farina di mandorle	150 g
Fecola di patate	50 g
Patate	350 g
Uova (medio)	1
Pecorino da grattugiare	70 g
Scalogno	1
Menta	q.b.
Prezzemolo	q.b.
Salsa di soia	25 g
Sale fino	q.b.
Pangrattato	200 g
Olio extravergine d'oliva	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
