ingredient	quantity
Riso per sushi tipo Kome o in alternativa Riso Arborio	160 g
Acqua	250 g
Sale fino	q.b.
Semi di sesamo nero	1 cucchiaino
Salsa di soia	2 cucchiai
Filetto di salmone	200 g
Olio di sesamo	1
Sale fino	q.b.
Succo di lime	½
Avocado	1
Succo di lime	½
Olio di semi di mais	1 cucchiaio
Mele Granny Smith	1
