ingredient	quantity
Ricciola filetti già abbattuti	400 g
Olio extravergine d'oliva	10 g
Sale fino	1 cucchiaino
Pepe nero	1 cucchiaino
Scorza di limone	1
Pane	70 g
Mango polpa	150 g
Succo d'arancia	1
Succo di limone	1
Sale fino	1 cucchiaino
Pepe nero	1 cucchiaino
Zucchero di canna	1 cucchiaino
Curcuma in polvere	1 cucchiaino
Peperoncino in polvere	½ cucchiaino
Zenzero fresco	5 g
