ingredient	quantity
Aceto di vino bianco	110 ml
Aglio	1 spicchio
Cetrioli	200 g
Olio extravergine d'oliva	50 ml
Pane raffermo mollica	100 g
Peperoni verdi	250 g
Peperoni rossi	200 g
Pepe	q.b.
Sale	q.b.
Cipolle rosse	65 g
Pomodori ramati	600 g
Acqua	q.b.
Cetrioli	300 g
Cipolle rosse	200 g
Pomodori ramati	300 g
Uova (sode)	3
Pane crosta	40 g
