ingredient	quantity
Scarola (indivia) (2 cespi)	800 g
Aglio	1 spicchio
Olio extravergine d'oliva	40 g
Uva passa	50 g
Pinoli	50 g
Olive nere (denocciolate)	50 g
Capperi sotto sale (da dissalare)	10 g
Acciughe sott'olio	10 g
Pangrattato	50 g
Pecorino (da grattugiare)	30 g
Aglio	1 spicchio
Olio extravergine d'oliva	40 g
Sale fino	q.b.
Pepe nero	q.b.
Prezzemolo	1 ciuffo
