ingredient	quantity
Lonza di maiale (8 fettine)	400 g
Marsala	100 ml
Burro	10 g
Olio extravergine d'oliva	2 cucchiai
Salvia	16 foglie
Prosciutto cotto	16 fette
Pancetta	16 fette
Pane	40 g
Pancetta	50 g
Prosciutto cotto	75 g
Maiale macinato	50 g
Uova	2
Latte intero	55 ml
Sale	q.b.
Grana Padano DOP da grattugiare	10 g
Noce moscata	q.b.
