ingredient	quantity
Farina 00	250 g
Burro morbido	120 g
Uova a temperatura ambiente	120 g
Zucchero di canna	180 g
Panna fresca liquida	150 g
Carote pulite	175 g
Zucca violina pulita	175 g
Scorza di limone	½
Cannella in polvere	3 g
Sale fino	1 pizzico
Lievito in polvere per dolci	8 g
Burro morbido	400 g
Miele di acacia	100 g
Estratto di vaniglia	½ cucchiaino
