ingredient	quantity
Zucca mantovana (polpa)	500 g
Zucchero	35 g
Rosmarino	1 rametto
Uova medie	3
Olio di semi	150 ml
Zucchero integrale di canna	150 g
Farina 00	175 g
Farina di mandorle	75 g
Latte intero	100 ml
Lievito in polvere per dolci	16 g
Cannella in polvere	1 pizzico
Granella di nocciole	150 g
Zucchero a velo	q.b.
