ingredient	quantity
Controfiletto di manzo	400 g
Petto di pollo	400 g
Peperoni rossi	350 g
Peperoni gialli	350 g
Cipolle bianche	250 g
Lime	1
Worcestershire sauce	20 g
Coriandolo	10 g
Cumino in polvere	1 pizzico
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Tortillas di farina	8
Edamer da tagliare a julienne	q.b.
Fagioli neri precotti	q.b.
Salsa di pomodori messicana	q.b.
Guacamole	q.b.
