ingredient	quantity
Tortiglioni	500 g
Uova (medie)	4
Melanzane	720 g
Ricotta vaccina	270 g
Caciocavallo (da grattugiare)	300 g
Mortadella (una fetta spessa)	120 g
Passata di pomodoro	700 g
Aglio	1 spicchio
Basilico	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
