ingredient	quantity
Burro (freddo di frigorifero)	100 g
Farina 00	200 g
Acqua (ghiacciata)	70 ml
Sale fino	5 g
Timo	2 rametti
Origano	2 rametti
Filetto di salmone norvegese	500 g
Radicchio	200 g
Patate	300 g
Panna fresca liquida	300 ml
Uova	2
Tuorli	1
Scorza di limone (non trattata)	1
Aneto	2 rametti
Sale fino	q.b.
Pepe nero	q.b.
