ingredient	quantity
Fusilli	500 g
Passata di pomodoro	500 g
Basilico	4 foglie
Grana Padano DOP (da grattugiare)	100 g
Aglio	1 spicchio
Olio extravergine d'oliva	20 g
Sale fino	q.b.
Manzo macinato	300 g
Asiago	450 g
Grana Padano DOP (da grattugiare)	50 g
Uova	1
Timo	2 rametti
Sale fino	q.b.
Pepe nero	q.b.
Paprika dolce	1 pizzico
Noce moscata (da grattugiare)	q.b.
Olio di semi	500 g
