ingredient	quantity
Carote	1
Cipolle	1
Sedano	1 costa
Passata di pomodoro	4 cucchiai
Acqua	q.b.
Chiodi di garofano	3
Ginepro	3 bacche
Pancetta (tesa)	100 g
Burro	30 g
Salvia	4 foglie
Pepe nero	q.b.
Trippa lavata e precotta	700 g
Fagioli bianchi precotti di spagna	200 g
Grana Padano DOP (da grattugiare)	q.b.
