ingredient	quantity
Farina Manitoba	750 g
Acqua	400 ml
Olio extravergine d'oliva	70 g
Sale fino	22 g
Lievito di birra fresco	25 g
Malto	1 cucchiaino
Pancetta a cubetti	100 g
Gherigli di noci	60 g
Olive verdi denocciolate	60 g
Rosmarino	3 rametti
Semi di papavero	20 g
Semi di sesamo	20 g
Latte intero tiepido	q.b.
