ingredient	quantity
Farina di grano duro	700 g
Acqua	340 g
Strutto	70 g
Olio extravergine d'oliva	30 g
Lievito di birra fresco	10 g
Sale fino	10 g
Vitello macinato	380 g
Maiale macinato	380 g
Caciocavallo ragusano	400 g
Uova	4
Aglio	1 spicchio
Prezzemolo da tritare	q.b.
Sale fino	q.b.
Pepe nero	q.b.
