ingredient	quantity
Farina 00	115 g
Farina di grano duro	65 g
Triplo concentrato di pomodoro	50 g
Acqua	100 g
Lievito di birra fresco	4 g
Olio extravergine d'oliva	15 g
Sale fino	3 g
Farina 00	150 g
Farina di grano duro	65 g
Acqua	100 g
Lievito di birra fresco	4 g
Olio extravergine d'oliva	15 g
Sale fino	3 g
Farina 00	150 g
Farina di grano duro	80 g
Spinaci	165 g
Lievito di birra fresco	4 g
Olio extravergine d'oliva	15 g
Sale fino	3 g
Acqua	q.b.
Semi di sesamo	q.b.
