ingredient	quantity
Piadine arrotolabili	2
Tonno (abbattuto)	200 g
Olio di semi sesamo	2 cucchiai
Salsa di soia	2 cucchiai
Cipollotto fresco	10 g
Peperoncino fresco	1
Aceto di riso	1 cucchiaio
Avocado	1
Peperoncino verde	1
Pomodori ramati	1
Scalogno	10 g
Succo di lime	10 g
Olio extravergine d'oliva	20 g
Pepe nero	1 pizzico
Sale fino	1 pizzico
Crescenza	100 g
