ingredient	quantity
Farina 00	200 g
Zucchero	80 g
Burro freddo	60 g
Albumi (di circa 2 uova medie) a temperatura ambiente	70 g
Scorza di limone (da grattugiare)	1
Bicarbonato	1 pizzico
Latte intero	500 g
Zucchero	150 g
Amido di mais (maizena)	40 g
Tuorli	4
Scorza di limone	½
Vanillina	0,5 g
Panna fresca liquida	300 g
Biscotti friabili	q.b.
Lamponi	q.b.
