ingredient	quantity
Farina di riso	350 g
Amido di mais (maizena)	250 g
Miele	1 cucchiaino
Acqua	350 ml
Sale fino	10 g
Lievito di birra fresco	25 g
Olio extravergine d'oliva	2 cucchiai
Mozzarella fiordilatte	500 g
Passata di pomodoro	350 ml
Sale fino	q.b.
Basilico	q.b.
Olio extravergine d'oliva	2 cucchiai
Origano	q.b.
Olio extravergine d'oliva	q.b.
