ingredient	quantity
Farina Manitoba	700 g
Latte intero	250 ml
Lievito di birra secco (8 gr)	1 bustina
Miele	1 cucchiaino
Zucchero	200 g
Burro	300 g
Uova medie	2
Mandorle pelate	100 g
Rum	100 ml
Uva passa	150 g
Arancia candita	150 g
Scorza di limone	1
Zenzero fresco da grattugiare	15 g
Cardamomo	½ cucchiaino
Baccello di vaniglia	1
Sale fino	12 g
Marzapane	200 g
Burro fuso	50 g
Zucchero a velo	50 g
