ingredient	quantity
Pollo da circa 1 kg	1
Burro per spennellare	q.b.
Aceto di mele	q.b.
Sale fino	2 cucchiai
Paprika dolce	2 cucchiai
Aglio in polvere	2 cucchiaini
Cipolle in polvere	2 cucchiaini
Pepe di Caienna	2 cucchiaini
Origano	1 cucchiaino
Zucchero di canna	2 cucchiai
Brodo di pollo	500 ml
Worcestershire sauce	1 cucchiaio
Birra per riempirne metà	q.b.
Rosmarino	1 rametto
