ingredient	quantity
Fusilli Senza Glutine	320 g
Finocchietto selvatico	100 g
Mandorle pelate	80 g
Olio extravergine d'oliva	150 g
Sale fino	q.b.
Pepe nero	q.b.
Grana Padano DOP da grattugiare	60 g
Pomodorini ciliegino	600 g
Sale fino	q.b.
Pepe nero	q.b.
Zucchero di canna	20 g
Origano	1 pizzico
Olio extravergine d'oliva	20 g
