ingredient	quantity
Biscotti Digestive	240 g
Burro	110 g
Formaggio fresco spalmabile	500 g
Panna fresca liquida	100 g
Amido di mais (maizena)	25 g
Zucchero	65 g
Uova (1 intero e 1 tuorlo)	75 g
Estratto di vaniglia	1 cucchiaino
Zucchero	200 g
Panna fresca liquida	130 g
Burro	95 g
Fiocchi di sale	½ cucchiaino
Anacardi	80 g
Olio di semi di girasole	1 cucchiaio
