ingredient	quantity
Fusi di pollo (6 fusi)	600 g
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	30 g
Acqua a temperatura ambiente	100 g
Limoni	4 fette
Semi di sesamo	q.b.
Erba cipollina	q.b.
Peperoncino fresco	1
Miele di castagno	80 g
Aceto balsamico	20 g
Succo di limone	40 g
Peperoncino in polvere mezzo	cucchiaino
Zenzero fresco	q.b.
