ingredient	quantity
Petto di pollo	800 g
Zenzero fresco (da grattugiare)	3 g
Yogurt greco	150 g
Paprika affumicata	10 g
Succo di lime	1
Sale	1 pizzico
Mix tandoori	20 g
Farina di grano saraceno	100 g
Farina 00	100 g
Olio di oliva	15 g
Acqua	90 g
Sale fino	q.b.
Yogurt greco	100 g
Curcuma in polvere	10 g
Miele	10 g
Tabasco®	q.b.
Erba cipollina	q.b.
