ingredient	quantity
Pancetta	100 g
Pisellini	50 g
Farina 00	220 g
Latte intero	150 ml
Burro a temperatura ambiente	50 g
Cipolle ramate	½
Lievito istantaneo per preparazioni salate	12 g
Timo	2 rametti
Sale fino	2 g
Olio extravergine d'oliva	q.b.
Formaggio fresco spalmabile	250 g
Prosciutto cotto	100 g
