ingredient	quantity
Zucchine baby (circa 400 g)	20
Mozzarella	150 g
Pangrattato	20 g
Pasta Sfoglia (da 230 g)	1 rotolo
Grana Padano DOP da grattugiare	80 g
Aglio	2 spicchi
Prezzemolo tritato	2 cucchiai
Olio extravergine d'oliva + quello per la copertura finale	2 cucchiai
Burro per imburrare la teglia	q.b.
Sale fino	q.b.
Pepe nero	q.b.
