ingredient	quantity
Maiale coscio	2,5 kg
Cipolle	1
Carote	1
Sedano	1 costa
Bacche di ginepro	10
Sale grosso	1 cucchiaio
Aglio	2 spicchi
Alloro	4 foglie
Finocchietto selvatico	q.b.
Pepe nero in grani	q.b.
Chiodi di garofano	q.b.
Anice stellato	q.b.
Miele di acacia	300 g
Succo d'arancia	1
Cannella in polvere	1 cucchiaio
Paprika dolce	1 cucchiaio
